State,Primary NAICS,NatureTitle,EventTitle,SourceTitle,Hospitalized,Amputation,Inspection,anomaly_flag,anomaly_score,combo_count,combo_rarity_index,review_hints
NORTH DAKOTA,213111,Cuts and abrasions or bruises,Fall or jump curtailed by personal fall arrest system ,Derricks and related equipment,1.0,0.0,1019145.0,0,-0.017607,1,1.0,rare_combo
WISCONSIN,336999,Amputations,"Contact with objects and equipment, unspecified",Nonclassifiable,0.0,1.0,,0,-0.021715,1,1.0,rare_combo
FLORIDA,311312,Fractures,Pedestrian struck by rail vehicle-transportation incident,"Train, locomotive, rail car, unspecified",1.0,0.0,1018343.0,0,-0.018249,1,1.0,rare_combo
PENNSYLVANIA,236115,Amputations,Struck against moving part of machinery or equipment,"Arm saws, radial arm saws",0.0,1.0,1017749.0,0,-0.022401,1,1.0,rare_combo
TEXAS,511110,Amputations,"Caught in running equipment or machinery, unspecified",Presses-printing,0.0,1.0,1017783.0,0,-0.019385,1,1.0,rare_combo
PENNSYLVANIA,331512,"Traumatic injuries and disorders, unspecified",Contact with hot objects or substances,Metal ores-nonradiating,1.0,0.0,1017859.0,0,-0.019226,1,1.0,rare_combo
ILLINOIS,331511,Fractures,"Caught in or compressed by equipment or objects, unspecified",Overhead hoists-pneumatic powered,1.0,0.0,,0,-0.02431,1,1.0,rare_combo
PENNSYLVANIA,211112,Amputations,"Contact with objects and equipment, unspecified","Agricultural and garden machinery, n.e.c.",0.0,1.0,1017779.0,0,-0.020249,1,1.0,rare_combo
NEW JERSEY,333911,"Traumatic injuries and disorders, unspecified",Fall on same level due to slipping ,"Ground, unspecified",1.0,0.0,,0,-0.022277,1,1.0,rare_combo
TEXAS,311812,"Cuts, lacerations","Caught in running equipment or machinery during maintenance, cleaning ","Packaging, wrapping, bundling machinery",1.0,0.0,,0,-0.012724,2,0.5,rare_combo
MISSOURI,238910,"Traumatic injuries and disorders, unspecified",Fall through surface or existing opening 16 to 20 feet,Existing floor opening ,1.0,0.0,,0,-0.004827,1,1.0,rare_combo
NEW YORK,237130,Fractures,"Struck by rolling object or equipment-other than powered vehicle, unspecified",Utility and telephone poles,1.0,0.0,1017563.0,0,-0.022279,2,0.5,rare_combo
MAINE,238210,"Traumatic injuries and disorders, unspecified","Other fall to lower level, unspecified","Aerial lifts, scissor lifts-except truck-mounted",1.0,0.0,1017797.0,0,-0.018911,1,1.0,rare_combo
WISCONSIN,337121,"Puncture wounds, except gunshot wounds",Struck by discharged object or substance,"Nails, brads, tacks, nuts, bolts, washers",1.0,0.0,,0,-0.016677,1,1.0,rare_combo
DISTRICT OF COLUMBIA,238910,Fractures,"Fall to lower level, unspecified","Ladders, unspecified",1.0,0.0,1016873.0,0,-0.018753,1,1.0,rare_combo
LOUISIANA,325110,"Traumatic injuries and disorders, unspecified","Other fall to lower level, unspecified","Structures and surfaces, unspecified",1.0,0.0,,0,-0.020667,1,1.0,rare_combo
NEW YORK,213112,"Cuts, lacerations",Fall on same level due to tripping over self,"Floor, unspecified",1.0,0.0,,0,-0.015329,1,1.0,rare_combo
FLORIDA,237110,Fractures,Fall through surface or existing opening 21 to 25 feet ,"Windows, openings",1.0,0.0,1018409.0,0,-0.009398,5,0.2,none
TEXAS,213112,Fractures,"Struck against stationary object or equipment, n.e.c.",Derricks and related equipment,1.0,0.0,,0,-0.021407,51,0.019608,none
FLORIDA,531311,Amputations,Struck by or caught in swinging door or gate,"Doors, except garage and vehicle",1.0,1.0,1040302.0,0,-0.011059,1,1.0,rare_combo
TEXAS,484110,"Traumatic injuries and disorders, unspecified",Other fall to lower level 6 to 10 feet,"Ladders, unspecified",1.0,0.0,,0,-0.017196,4,0.25,none
NEW YORK,238210,"Electrocutions, electric shocks","Other fall to lower level, unspecified","Ladders, unspecified",1.0,0.0,1018982.0,0,-0.02098,3,0.333333,rare_combo
ILLINOIS,623312,Fractures,Fall on same level due to slipping ,"Floor, n.e.c.",1.0,0.0,1018307.0,0,-0.02324,2,0.5,rare_combo
FLORIDA,541910,Fractures,Fall on same level due to slipping ,"Parking lot, unspecified",1.0,0.0,,0,-0.023868,1,1.0,rare_combo
GEORGIA,713910,"Intracranial injuries, unspecified","Nonroadway collision with object other than vehicle, n.e.c.","Golf cart, personnel transport cart",1.0,0.0,1020521.0,0,-0.006868,1,1.0,rare_combo
OHIO,112340,"Soreness, pain, hurt-nonspecified injury",Compressed or pinched by shifting objects or equipment,Gates,1.0,0.0,1020341.0,0,-0.013154,1,1.0,rare_combo
NEW YORK,238110,"Traumatic injuries and disorders, unspecified","Pedestrian struck by vehicle in nonroadway area, unspecified","Forklift, order picker, platform truck-powered",1.0,0.0,1021395.0,0,-0.013308,3,0.333333,rare_combo
TEXAS,238310,Fractures,"Struck by powered vehicle-nontransport, unspecified","Forklift, order picker, platform truck-powered",1.0,0.0,1018378.0,0,-0.018158,8,0.125,none
PENNSYLVANIA,311421,"Heat (thermal) burns, unspecified",Contact with hot objects or substances,"Steam, vapors, liquids, ice, unspecified",1.0,0.0,1017894.0,0,-0.00952,1,1.0,rare_combo
PENNSYLVANIA,444110,"Traumatic injuries and disorders, unspecified",Nonclassifiable,"Forklift, order picker, platform truck-powered",1.0,0.0,1017001.0,0,-0.016369,1,1.0,rare_combo
FLORIDA,237130,"Cuts, lacerations",Struck against moving part of machinery or equipment,Chainsaws-powered,1.0,0.0,1019121.0,0,-0.015439,1,1.0,rare_combo
MISSISSIPPI,423920,"Traumatic injuries and disorders, unspecified",Other fall to lower level 6 to 10 feet,Extension ladders,1.0,0.0,1020020.0,0,-0.014795,1,1.0,rare_combo
ILLINOIS,326211,Fractures,Struck by rolling object or equipment being pushed by another  person,"Forklift, order picker, platform truck-powered",1.0,0.0,1017869.0,0,-0.018742,2,0.5,rare_combo
MISSISSIPPI,493110,"Soreness, pain, hurt-nonspecified injury","Caught in or compressed by equipment or objects, n.e.c.",Garage doors,1.0,0.0,,0,-0.014548,2,0.5,rare_combo
ARKANSAS,311615,Amputations,Caught in running equipment or machinery during regular operation,"Packaging, bottling, wrapping machinery, n.e.c.",0.0,1.0,1018512.0,0,-0.008107,13,0.076923,none
TEXAS,238220,Amputations,"Struck against stationary object or equipment, n.e.c.","Heating, cooling, and cleaning machinery and appliances, unspecified",0.0,1.0,,0,-0.021717,8,0.125,none
TEXAS,213112,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Tools, instruments, and equipment, n.e.c.",0.0,1.0,1019168.0,0,-0.016971,55,0.018182,none
NEW YORK,221122,Amputations,Struck by or caught in swinging door or gate,"Doors, except garage and vehicle",0.0,1.0,,0,-0.009656,1,1.0,rare_combo
MISSOURI,423930,Fractures,Struck or run over by rolling powered vehicle,Rail car(s)-unattached to locomotive,1.0,0.0,,0,-0.006994,1,1.0,rare_combo
MASSACHUSETTS,238150,"Traumatic injuries to bones, nerves, spinal cord, unspecified",Other fall to lower level 6 to 10 feet,"Scaffolds-staging, n.e.c.",1.0,0.0,1019995.0,0,-0.015312,1,1.0,rare_combo
FLORIDA,721110,"Cuts, lacerations","Contact with objects and equipment, unspecified",Vacuum cleaners,1.0,0.0,,0,-0.023587,7,0.142857,none
NEW HAMPSHIRE,332710,Amputations,Struck against moving part of machinery or equipment,Band saws,0.0,1.0,1017544.0,0,-0.020071,2,0.5,rare_combo
NEW YORK,238910,Amputations,"Contact with objects and equipment, unspecified","Saws-powered, except chainsaws",1.0,1.0,1034967.0,0,-0.010497,3,0.333333,rare_combo
WISCONSIN,311812,Crushing injuries,"Caught in running equipment or machinery, unspecified","Food and beverage processing machinery-specialized, n.e.c.",1.0,0.0,1018204.0,0,-0.014129,1,1.0,rare_combo
TEXAS,622110,Fractures,Fall on same level due to tripping on uneven surface,"Floors, walkways, ground surfaces, unspecified",1.0,0.0,,0,-0.012147,20,0.05,none
FLORIDA,238220,Fractures,Fall through surface or existing opening 11 to 15 feet ,Elevator shafts,1.0,0.0,1021635.0,0,-0.012582,17,0.058824,none
OKLAHOMA,238120,"Heat (thermal) burns, unspecified","Ignition of vapors, gases, or liquids",Propane,1.0,0.0,1019419.0,0,-0.001086,1,1.0,rare_combo
ILLINOIS,336510,"Puncture wounds, except gunshot wounds",Injured by slipping or swinging object held by injured worker,"Handtools-nonpowered, unspecified",1.0,0.0,1019146.0,0,-0.012592,1,1.0,rare_combo
ILLINOIS,311230,Amputations,Compressed or pinched by shifting objects or equipment,Screws,1.0,1.0,,0,-0.019427,2,0.5,rare_combo
CONNECTICUT,623210,Nonclassifiable,Fall on same level due to slipping ,"Ground, unspecified",1.0,0.0,,0,-0.022153,1,1.0,rare_combo
GEORGIA,321113,Amputations,Caught in running equipment or machinery during regular operation,"Sawing machinery-stationary, n.e.c.",1.0,1.0,1018333.0,0,-0.016905,11,0.090909,none
TEXAS,721110,"Soreness, pain, hurt-nonspecified injury",Struck by or caught in swinging door or gate,"Doors, except garage and vehicle",1.0,0.0,,0,-0.012217,3,0.333333,rare_combo
TEXAS,211111,Amputations,Slip on substance without fall,"Bodily motion or position of injured, ill worker",0.0,1.0,,0,-0.013004,9,0.111111,none
GEORGIA,332116,Amputations,"Caught in or compressed by equipment or objects, unspecified",Punch presses,0.0,1.0,1019683.0,0,-0.019165,1,1.0,rare_combo
PENNSYLVANIA,624310,Fractures,Other fall to lower level less than 6 feet,Passenger van,1.0,0.0,,0,-0.019763,1,1.0,rare_combo
PENNSYLVANIA,333243,Amputations,Struck against moving part of machinery or equipment,"Sawing machinery-stationary, n.e.c.",0.0,1.0,1017743.0,0,-0.023111,1,1.0,rare_combo
PENNSYLVANIA,484230,Amputations,"Struck by falling object or equipment, n.e.c.",Pallet jack-nonpowered,1.0,1.0,1020305.0,0,-0.008725,1,1.0,rare_combo
COLORADO,238210,Fractures,"Other fall to lower level, unspecified","Ladders, unspecified",1.0,0.0,,0,-0.02079,7,0.142857,none
TEXAS,213112,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ",Pumps,0.0,1.0,,0,-0.016071,55,0.018182,none
PENNSYLVANIA,331111,"Traumatic injuries and disorders, unspecified",Other fall to lower level 11 to 15 feet ,"Containers-nonpressurized, n.e.c.",1.0,0.0,1018474.0,0,-0.015813,1,1.0,rare_combo
TEXAS,311513,Amputations,"Caught in or compressed by equipment or objects, n.e.c.","Valves, nozzles",0.0,1.0,,0,-0.021736,1,1.0,rare_combo
ILLINOIS,622110,"Puncture wounds, except gunshot wounds",Injured by slipping or swinging object held by injured worker,"Wood, lumber, unspecified",1.0,0.0,,0,-0.014192,2,0.5,rare_combo
COLORADO,491110,Fractures,"Other fall to lower level, unspecified","Stairs, steps-outdoors",1.0,0.0,,0,-0.01176,2,0.5,rare_combo
PENNSYLVANIA,562212,"Traumatic injuries and disorders, unspecified","Jack-knifed or overturned, nonroadway","Off-road or industrial vehicle-powered, n.e.c",1.0,0.0,1019183.0,0,-0.011417,1,1.0,rare_combo
MISSOURI,112120,Fractures,"Struck by powered vehicle-nontransport, n.e.c.","Skid steer loaders, mini loaders",1.0,0.0,1018370.0,0,-0.01233,1,1.0,rare_combo
TEXAS,238130,"Intracranial injuries, unspecified",Fall through surface or existing opening 6 to 10 feet,"Trusses, girders, beams-structurally attached, unspecified",1.0,0.0,1018047.0,0,-0.005163,3,0.333333,rare_combo
ALABAMA,326199,Amputations,Nonclassifiable,Nonclassifiable,1.0,1.0,1019457.0,0,-0.025826,5,0.2,none
GEORGIA,517212,Fractures,Fall through surface or existing opening 16 to 20 feet,Skylights,1.0,0.0,1018984.0,0,-0.009561,1,1.0,rare_combo
MASSACHUSETTS,622310,Fractures,"Other fall to lower level, unspecified","Stairs, steps-outdoors",2.0,0.0,,0,-0.012758,1,1.0,rare_combo
OHIO,331528,Second degree heat (thermal) burns,Contact with hot objects or substances,"Scrap, waste, debris, n.e.c.",1.0,0.0,,0,-0.008053,1,1.0,rare_combo
OHIO,238990,Amputations,Compressed or pinched by shifting objects or equipment,"Barrels, drums-except pressurized",0.0,1.0,,0,-0.01415,3,0.333333,rare_combo
GEORGIA,321113,Fractures,"Struck by object or equipment, unspecified",Nonclassifiable,1.0,0.0,1021505.0,0,-0.021462,4,0.25,none
TEXAS,491110,Fractures,Fall on same level due to slipping ,"Stairs, steps-outdoors",1.0,0.0,,0,-0.014277,12,0.083333,none
ARKANSAS,561320,"Traumatic injuries and disorders, unspecified","Struck by falling object or equipment, unspecified","Pipes, ducts, tubing, unspecified",1.0,0.0,,0,-0.005756,1,1.0,rare_combo
TENNESSEE,541330,Crushing injuries,"Caught in or compressed by equipment or objects, unspecified",Airplane-propeller-driven or piston engine,1.0,0.0,,0,-0.023622,1,1.0,rare_combo
MAINE,32212,Amputations,"Struck against object or equipment, unspecified","Slitters, winders-paper production",0.0,1.0,,0,-0.024654,1,1.0,rare_combo
NEW JERSEY,611310,Nonclassifiable,"Fall, slip, trip, unspecified ","Ground, unspecified",1.0,0.0,,0,-0.018357,1,1.0,rare_combo
TEXAS,621610,Fractures,Fall on same level due to slipping ,"Ramps, loading docks, dock plates",1.0,0.0,,0,-0.016311,3,0.333333,rare_combo
ILLINOIS,311823,Crushing injuries,Caught in running equipment or machinery during regular operation,"Food and beverage processing machinery-specialized, n.e.c.",1.0,0.0,,0,-0.012171,1,1.0,rare_combo
OKLAHOMA,561612,"Fractures and other injuries, n.e.c.",Fall through surface or existing opening 6 to 10 feet,Gates,1.0,0.0,,0,-0.006694,1,1.0,rare_combo
FLORIDA,623312,"Soreness, pain, hurt-nonspecified injury",Multiple types of overexertion involving outside sources,Patient ,1.0,0.0,,0,-0.021039,3,0.333333,rare_combo
GEORGIA,327211,Fractures,Struck by object falling from vehicle or machinery-other than vehicle part,"Boxes, crates, cartons",1.0,0.0,,0,-0.01229,1,1.0,rare_combo
ILLINOIS,491110,"Soreness, pain, hurt-nonspecified injury",Fall on same level due to slipping ,"Floors, walkways, ground surfaces, unspecified",1.0,0.0,,0,-0.014467,3,0.333333,rare_combo
GEORGIA,491110,Fractures,"Fall on same level, n.e.c. ","Floor, unspecified",1.0,0.0,,0,-0.020962,2,0.5,rare_combo
MAINE,623110,Cellulitis and abscess,Nonclassifiable,Nonclassifiable,1.0,0.0,,0,-0.024926,1,1.0,rare_combo
NEW JERSEY,511110,Fractures,"Fall, slip, trip, unspecified ","Floors, walkways, ground surfaces, unspecified",1.0,0.0,,0,-0.014594,1,1.0,rare_combo
NEW JERSEY,561730,"Soreness, pain, hurt-nonspecified injury",Injured by slipping or swinging object held by injured worker,Chainsaws-powered,1.0,0.0,1021780.0,0,-0.016416,1,1.0,rare_combo
FLORIDA,621112,"Soreness, pain, hurt-nonspecified injury","Hitting, kicking, beating, shoving",Patient ,1.0,0.0,1017545.0,0,-0.017312,1,1.0,rare_combo
FLORIDA,517210,"Soreness, pain, hurt-nonspecified injury","Caught in or compressed by equipment or objects, unspecified","Reels, rolls, spools, coils, cones",1.0,0.0,,0,-0.019928,1,1.0,rare_combo
NORTH DAKOTA,213112,Fractures,"Fall, slip, trip, unspecified ","Floors, walkways, ground surfaces, unspecified",1.0,0.0,,0,-0.011005,13,0.076923,none
PENNSYLVANIA,211111,"Traumatic injuries and disorders, unspecified",Other fall to lower level more than 30 feet,Manlifts,1.0,0.0,1018342.0,0,-0.016558,1,1.0,rare_combo
OKLAHOMA,488119,"Traumatic injuries and disorders, unspecified","Fall on same level, n.e.c. ","Floors, walkways, ground surfaces, unspecified",1.0,0.0,,0,-0.012287,1,1.0,rare_combo
WEST VIRGINIA,332431,Fractures,"Struck by swinging or slipping object, other than handheld, n.e.c.",Metalworking lathes,1.0,0.0,,0,-0.016535,1,1.0,rare_combo
NEW HAMPSHIRE,236115,"Soreness, pain, hurt-nonspecified injury",Other fall to lower level 21 to 25 feet ,"Building, unspecified",1.0,0.0,1017914.0,0,-0.020455,1,1.0,rare_combo
FLORIDA,611110,"Intracranial injuries, unspecified","Fall on same level due to tripping, unspecified","Parking lot, unspecified",1.0,0.0,,0,-0.017353,1,1.0,rare_combo
OKLAHOMA,452990,Fractures,Fall on same level due to tripping over an object ,"Skids, pallets",1.0,0.0,,0,-0.012142,1,1.0,rare_combo
MAINE,311422,Fractures,Nonclassifiable,Nonclassifiable,1.0,0.0,,0,-0.02671,1,1.0,rare_combo
OHIO,337110,Amputations,"Struck by falling object or equipment, unspecified","Sawing machinery-stationary, unspecified",0.0,1.0,1020266.0,0,-0.019149,3,0.333333,rare_combo
TEXAS,332710,Amputations,"Caught in or compressed by equipment or objects, unspecified","Lathes, unspecified",0.0,1.0,1022003.0,0,-0.024743,5,0.2,none
NEW JERSEY,445110,"Traumatic injuries and disorders, unspecified",Fall on same level due to tripping over an object ,"Skids, pallets",1.0,0.0,1017854.0,0,-0.016458,3,0.333333,rare_combo
ILLINOIS,333999,"Soreness, pain, hurt-nonspecified injury","Caught in running equipment or machinery, unspecified","Machinery, unspecified",1.0,0.0,1019497.0,0,-0.024603,1,1.0,rare_combo
PENNSYLVANIA,311612,Fractures,Fall on same level due to slipping ,"Parking lot, unspecified",1.0,0.0,,0,-0.0207,4,0.25,none
WISCONSIN,311612,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Food and beverage processing machinery-specialized, n.e.c.",0.0,1.0,1017984.0,0,-0.00973,6,0.166667,none
MISSOURI,236116,"Fractures (except rib, trunk fractures) and internal injuries",Other fall to lower level 6 to 10 feet,Scaffolds-staging supported by structure or other means,1.0,0.0,1018927.0,0,-0.007318,1,1.0,rare_combo
KANSAS,311511,Fractures,"Other fall to lower level, unspecified","Ladders, unspecified",1.0,0.0,1017897.0,0,-0.022013,1,1.0,rare_combo
ALABAMA,238110,Fractures,"Jack-knifed or overturned, nonroadway","Forklift, order picker, platform truck-powered",1.0,0.0,1018218.0,0,-0.01242,1,1.0,rare_combo
OHIO,621493,Fractures,"Fall on same level, unspecified","Floor, unspecified",1.0,0.0,,0,-0.025225,1,1.0,rare_combo
OREGON,115310,Fractures,Fall on same level due to slipping ,"Floors, walkways, ground surfaces, unspecified",1.0,0.0,,0,-0.019434,1,1.0,rare_combo
ARKANSAS,311421,Fractures,Pedestrian struck by vehicle backing up in nonroadway area,"Forklift, order picker, platform truck-powered",1.0,0.0,1020044.0,0,-0.001439,1,1.0,rare_combo
TEXAS,337110,"Soreness, pain, hurt-nonspecified injury","Struck against object or equipment, unspecified","Boring, routing, notching machines",1.0,0.0,1019554.0,0,-0.018862,1,1.0,rare_combo
PENNSYLVANIA,484110,"Intracranial injuries, unspecified",Fall on same level due to slipping ,"Parking lot, unspecified",1.0,0.0,,0,-0.016834,1,1.0,rare_combo
TEXAS,812990,"Traumatic injuries and disorders, unspecified","Other fall to lower level, unspecified",Step ladders,1.0,0.0,1021417.0,0,-0.010461,1,1.0,rare_combo
